SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
18667,04/26/2020,,Bosnia and Herzegovina,27-04-2020 02:31,1516,59,624
18668,04/26/2020,,Botswana,27-04-2020 02:31,22,1,0
18669,04/26/2020,,Brazil,27-04-2020 02:31,63100,4286,30152
18670,04/26/2020,,Brunei,27-04-2020 02:31,138,1,123
18671,04/26/2020,,Bulgaria,27-04-2020 02:31,1300,56,205
18672,04/26/2020,,Burkina Faso,27-04-2020 02:31,632,42,453
18673,04/26/2020,,Burma,27-04-2020 02:31,146,5,10
18674,04/26/2020,,Burundi,27-04-2020 02:31,11,1,4
18675,04/26/2020,,Cabo Verde,27-04-2020 02:31,106,1,1
18676,04/26/2020,,Cambodia,27-04-2020 02:31,122,0,117
18677,04/26/2020,,Cameroon,27-04-2020 02:31,1621,56,786
18678,04/26/2020,,Central African Republic,27-04-2020 02:31,19,0,10
18679,04/26/2020,,Chad,27-04-2020 02:31,46,0,15
18680,04/26/2020,,Chile,27-04-2020 02:31,13331,189,7024
18681,04/26/2020,,Colombia,27-04-2020 02:31,5379,244,1133
18682,04/26/2020,,Congo (Brazzaville),27-04-2020 02:31,200,6,19
18683,04/26/2020,,Congo (Kinshasa),27-04-2020 02:31,442,28,50
18684,04/26/2020,,Costa Rica,27-04-2020 02:31,695,6,264
18685,04/26/2020,,Croatia,27-04-2020 02:31,2030,55,1103
18686,04/26/2020,,Cuba,27-04-2020 02:31,1369,54,501
18687,04/26/2020,,Cyprus,27-04-2020 02:31,817,14,148
18688,04/26/2020,,Czech Republic,27-04-2020 02:31,7404,220,2545
18689,04/26/2020,,Denmark,27-04-2020 02:31,8575,422,5805
18690,04/26/2020,,Diamond Princess,27-04-2020 02:31,712,13,645
18691,04/26/2020,,Djibouti,27-04-2020 02:31,1023,2,411
18692,04/26/2020,,Dominica,27-04-2020 02:31,16,0,13
18693,04/26/2020,,Dominican Republic,27-04-2020 02:31,6135,278,910
18694,04/26/2020,,Ecuador,27-04-2020 02:31,22719,576,1366
18695,04/26/2020,,Egypt,27-04-2020 02:31,4534,317,1176
18696,04/26/2020,,El Salvador,27-04-2020 02:31,298,8,83
18697,04/26/2020,,Equatorial Guinea,27-04-2020 02:31,258,1,8
18698,04/26/2020,,Eritrea,27-04-2020 02:31,39,0,13
18699,04/26/2020,,Estonia,27-04-2020 02:31,1643,49,233
18700,04/26/2020,,Eswatini,27-04-2020 02:31,59,1,10
18701,04/26/2020,,Ethiopia,27-04-2020 02:31,123,3,41
18702,04/26/2020,,Fiji,27-04-2020 02:31,18,0,12
18703,04/26/2020,,Finland,27-04-2020 02:31,4576,190,2500
18704,04/26/2020,,France,27-04-2020 02:31,160847,22856,44903
18705,04/26/2020,,Gabon,27-04-2020 02:31,176,3,30
18706,04/26/2020,,Gambia,27-04-2020 02:31,10,1,8
18707,04/26/2020,,Georgia,27-04-2020 02:31,486,6,149
18708,04/26/2020,,Germany,27-04-2020 02:31,157770,5976,112000
18709,04/26/2020,,Ghana,27-04-2020 02:31,1550,11,155
18710,04/26/2020,,Greece,27-04-2020 02:31,2517,134,577
18711,04/26/2020,,Grenada,27-04-2020 02:31,18,0,7
18712,04/26/2020,,Guatemala,27-04-2020 02:31,500,15,49
18713,04/26/2020,,Guinea,27-04-2020 02:31,996,7,208
18714,04/26/2020,,Guinea-Bissau,27-04-2020 02:31,53,1,3
18715,04/26/2020,,Guyana,27-04-2020 02:31,74,8,12
18716,04/26/2020,,Haiti,27-04-2020 02:31,74,6,7
18717,04/26/2020,,Holy See,27-04-2020 02:31,9,0,2
18718,04/26/2020,,Honduras,27-04-2020 02:31,627,59,65
18719,04/26/2020,,Hungary,27-04-2020 02:31,2500,272,485
18720,04/26/2020,,Iceland,27-04-2020 02:31,1792,10,1608
18721,04/26/2020,,India,27-04-2020 02:31,27890,881,6523
18722,04/26/2020,,Indonesia,27-04-2020 02:31,8882,743,1107
18723,04/26/2020,,Iran,27-04-2020 02:31,90481,5710,69657
18724,04/26/2020,,Iraq,27-04-2020 02:31,1820,87,1263
18725,04/26/2020,,Ireland,27-04-2020 02:31,19262,1087,9233
18726,04/26/2020,,Israel,27-04-2020 02:31,15443,201,6731
18727,04/26/2020,,Italy,27-04-2020 02:31,197675,26644,64928
18728,04/26/2020,,Ivory Coast,27-04-2020 02:31,1150,14,468
18729,04/26/2020,,Jamaica,27-04-2020 02:31,350,7,28
18730,04/26/2020,,Japan,27-04-2020 02:31,13441,372,1809
18731,04/26/2020,,Jordan,27-04-2020 02:31,447,7,337
18732,04/26/2020,,Kazakhstan,27-04-2020 02:31,2717,25,682
18733,04/26/2020,,Kenya,27-04-2020 02:31,355,14,106
18734,04/26/2020,,Kosovo,27-04-2020 02:31,510,12,93
18735,04/26/2020,,Kuwait,27-04-2020 02:31,3075,20,806
18736,04/26/2020,,Kyrgyzstan,27-04-2020 02:31,682,8,370
18737,04/26/2020,,Laos,27-04-2020 02:31,19,0,7
18738,04/26/2020,,Latvia,27-04-2020 02:31,812,12,267
18739,04/26/2020,,Lebanon,27-04-2020 02:31,707,24,145
18740,04/26/2020,,Liberia,27-04-2020 02:31,124,12,25
18741,04/26/2020,,Libya,27-04-2020 02:31,61,2,18
18742,04/26/2020,,Liechtenstein,27-04-2020 02:31,82,1,55
18743,04/26/2020,,Lithuania,27-04-2020 02:31,1438,41,467
18744,04/26/2020,,Luxembourg,27-04-2020 02:31,3723,88,3104
18745,04/26/2020,,MS Zaandam,27-04-2020 02:31,9,2,0
18746,04/26/2020,,Madagascar,27-04-2020 02:31,124,0,71
18747,04/26/2020,,Malawi,27-04-2020 02:31,34,3,4
18748,04/26/2020,,Malaysia,27-04-2020 02:31,5780,98,3862
18749,04/26/2020,,Maldives,27-04-2020 02:31,214,0,17
18750,04/26/2020,,Mali,27-04-2020 02:31,389,23,112
18751,04/26/2020,,Malta,27-04-2020 02:31,448,4,282
18752,04/26/2020,,Mauritania,27-04-2020 02:31,7,1,6
18753,04/26/2020,,Mauritius,27-04-2020 02:31,332,9,299
18754,04/26/2020,,Mexico,27-04-2020 02:31,14677,1351,8354
18755,04/26/2020,,Moldova,27-04-2020 02:31,3408,96,895
18756,04/26/2020,,Monaco,27-04-2020 02:31,94,4,42
18757,04/26/2020,,Mongolia,27-04-2020 02:31,38,0,9
18758,04/26/2020,,Montenegro,27-04-2020 02:31,321,7,153
18759,04/26/2020,,Morocco,27-04-2020 02:31,4065,161,593
18760,04/26/2020,,Mozambique,27-04-2020 02:31,76,0,12
18761,04/26/2020,,Namibia,27-04-2020 02:31,16,0,8
18762,04/26/2020,,Nepal,27-04-2020 02:31,52,0,16
18763,04/26/2020,,Netherlands,27-04-2020 02:31,37845,4475,0
18764,04/26/2020,,New Zealand,27-04-2020 02:31,1469,19,1180
18765,04/26/2020,,Nicaragua,27-04-2020 02:31,13,3,7
18766,04/26/2020,,Niger,27-04-2020 02:31,696,29,350
18767,04/26/2020,,Nigeria,27-04-2020 02:31,1273,40,239
18768,04/26/2020,,North Macedonia,27-04-2020 02:31,1386,61,500
18769,04/26/2020,,Norway,27-04-2020 02:31,7527,201,32
18770,04/26/2020,,Oman,27-04-2020 02:31,1998,10,333
18771,04/26/2020,,Pakistan,27-04-2020 02:31,13328,281,2936
18772,04/26/2020,,Panama,27-04-2020 02:31,5779,165,338
18773,04/26/2020,,Papua New Guinea,27-04-2020 02:31,8,0,0
18774,04/26/2020,,Paraguay,27-04-2020 02:31,228,9,85
18775,04/26/2020,,Peru,27-04-2020 02:31,27517,728,8088
18776,04/26/2020,,Philippines,27-04-2020 02:31,7579,501,862
18777,04/26/2020,,Poland,27-04-2020 02:31,11617,535,2265
18778,04/26/2020,,Portugal,27-04-2020 02:31,23864,903,1329
18779,04/26/2020,,Qatar,27-04-2020 02:31,10287,10,1012
18780,04/26/2020,,Romania,27-04-2020 02:31,11036,619,3054
18781,04/26/2020,,Russia,27-04-2020 02:31,80949,747,6767
18782,04/26/2020,,Rwanda,27-04-2020 02:31,191,0,92
18783,04/26/2020,,Saint Kitts and Nevis,27-04-2020 02:31,15,0,2
18784,04/26/2020,,Saint Lucia,27-04-2020 02:31,15,0,15
18785,04/26/2020,,Saint Vincent and the Grenadines,27-04-2020 02:31,14,0,5
18786,04/26/2020,,San Marino,27-04-2020 02:31,538,41,64
18787,04/26/2020,,Sao Tome and Principe,27-04-2020 02:31,4,0,0
18788,04/26/2020,,Saudi Arabia,27-04-2020 02:31,17522,139,2357
18789,04/26/2020,,Senegal,27-04-2020 02:31,671,9,283
18790,04/26/2020,,Serbia,27-04-2020 02:31,6630,125,870
18791,04/26/2020,,Seychelles,27-04-2020 02:31,11,0,6
18792,04/26/2020,,Sierra Leone,27-04-2020 02:31,93,4,10
18793,04/26/2020,,Singapore,27-04-2020 02:31,13624,12,1060
18794,04/26/2020,,Slovakia,27-04-2020 02:31,1379,18,394
18795,04/26/2020,,Slovenia,27-04-2020 02:31,1396,82,221
18796,04/26/2020,,Somalia,27-04-2020 02:31,436,23,10
18797,04/26/2020,,South Africa,27-04-2020 02:31,4546,87,1473
18798,04/26/2020,,South Korea,27-04-2020 02:31,10738,243,8764
18799,04/26/2020,,South Sudan,27-04-2020 02:31,6,0,0
18800,04/26/2020,,Spain,27-04-2020 02:31,226629,23190,117727
18801,04/26/2020,,Sri Lanka,27-04-2020 02:31,523,7,120
18802,04/26/2020,,Sudan,27-04-2020 02:31,237,21,20
18803,04/26/2020,,Suriname,27-04-2020 02:31,10,1,7
18804,04/26/2020,,Sweden,27-04-2020 02:31,18640,2194,1005
18805,04/26/2020,,Switzerland,27-04-2020 02:31,29061,1610,21800
18806,04/26/2020,,Syria,27-04-2020 02:31,43,3,14
18807,04/26/2020,,Taiwan,27-04-2020 02:31,429,6,281
18808,04/26/2020,,Tanzania,27-04-2020 02:31,299,10,48
18809,04/26/2020,,Thailand,27-04-2020 02:31,2922,51,2594
18810,04/26/2020,,Timor-Leste,27-04-2020 02:31,24,0,2
18811,04/26/2020,,Togo,27-04-2020 02:31,98,6,62
18812,04/26/2020,,Trinidad and Tobago,27-04-2020 02:31,115,8,54
18813,04/26/2020,,Tunisia,27-04-2020 02:31,949,38,216
18814,04/26/2020,,Turkey,27-04-2020 02:31,110130,2805,29140
18815,04/26/2020,,UK,27-04-2020 02:31,152840,20732,0
18816,04/26/2020,,Uganda,27-04-2020 02:31,79,0,46
18817,04/26/2020,,Ukraine,27-04-2020 02:31,8617,209,840
18818,04/26/2020,,United Arab Emirates,27-04-2020 02:31,10349,76,1978
18819,04/26/2020,,Uruguay,27-04-2020 02:31,606,15,375
18820,04/26/2020,,Uzbekistan,27-04-2020 02:31,1869,8,789
18821,04/26/2020,,Venezuela,27-04-2020 02:31,325,10,137
18822,04/26/2020,,Vietnam,27-04-2020 02:31,270,0,225
18823,04/26/2020,,West Bank and Gaza,27-04-2020 02:31,342,2,83
18824,04/26/2020,,Western Sahara,27-04-2020 02:31,6,0,5
18825,04/26/2020,,Yemen,27-04-2020 02:31,1,0,1
18826,04/26/2020,,Zambia,27-04-2020 02:31,88,3,42
18827,04/26/2020,,Zimbabwe,27-04-2020 02:31,31,4,2
18828,04/26/2020,Alabama,US,27-04-2020 02:31,6421,219,0
18829,04/26/2020,Alaska,US,27-04-2020 02:31,340,9,0
18830,04/26/2020,Alberta,Canada,27-04-2020 02:31,4480,73,0
18831,04/26/2020,Anguilla,UK,27-04-2020 02:31,3,0,1
18832,04/26/2020,Anhui,Mainland China,27-04-2020 02:31,991,6,985
18833,04/26/2020,Arizona,US,27-04-2020 02:31,6534,275,0
18834,04/26/2020,Arkansas,US,27-04-2020 02:31,3001,51,0
18835,04/26/2020,Aruba,Netherlands,27-04-2020 02:31,100,2,73
18836,04/26/2020,Australian Capital Territory,Australia,27-04-2020 02:31,106,3,99
18837,04/26/2020,Beijing,Mainland China,27-04-2020 02:31,593,9,525
18838,04/26/2020,Bermuda,UK,27-04-2020 02:31,109,5,39
18839,04/26/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,27-04-2020 02:31,5,0,0
18840,04/26/2020,British Columbia,Canada,27-04-2020 02:31,1948,100,0
18841,04/26/2020,British Virgin Islands,UK,27-04-2020 02:31,6,1,3
18842,04/26/2020,California,US,27-04-2020 02:31,43558,1725,0
18843,04/26/2020,Cayman Islands,UK,27-04-2020 02:31,70,1,8
18844,04/26/2020,Channel Islands,UK,27-04-2020 02:31,525,35,332
18845,04/26/2020,Chongqing,Mainland China,27-04-2020 02:31,579,6,573
18846,04/26/2020,Colorado,US,27-04-2020 02:31,13441,688,0
18847,04/26/2020,Connecticut,US,27-04-2020 02:31,25269,1924,0
18848,04/26/2020,Curacao,Netherlands,27-04-2020 02:31,16,1,11
18849,04/26/2020,Delaware,US,27-04-2020 02:31,4034,120,0
18850,04/26/2020,Diamond Princess cruise ship,Canada,27-04-2020 02:31,0,1,0
18851,04/26/2020,Diamond Princess cruise ship,US,27-04-2020 02:31,49,0,0
18852,04/26/2020,District of Columbia,US,27-04-2020 02:31,3841,178,0
18853,04/26/2020,Falkland Islands (Malvinas),UK,27-04-2020 02:31,13,0,11
18854,04/26/2020,Faroe Islands,Denmark,27-04-2020 02:31,187,0,178
18855,04/26/2020,Florida,US,27-04-2020 02:31,31532,1075,0
18856,04/26/2020,French Guiana,France,27-04-2020 02:31,111,1,87
18857,04/26/2020,French Polynesia,France,27-04-2020 02:31,57,0,41
18858,04/26/2020,Fujian,Mainland China,27-04-2020 02:31,355,1,349
18859,04/26/2020,Gansu,Mainland China,27-04-2020 02:31,139,2,137
18860,04/26/2020,Georgia,US,27-04-2020 02:31,23486,916,0
18861,04/26/2020,Gibraltar,UK,27-04-2020 02:31,141,0,131
18862,04/26/2020,Grand Princess,US,27-04-2020 02:31,103,3,0
18863,04/26/2020,Greenland,Denmark,27-04-2020 02:31,11,0,11
18864,04/26/2020,Guadeloupe,France,27-04-2020 02:31,149,12,82
18865,04/26/2020,Guam,US,27-04-2020 02:31,141,5,0
18866,04/26/2020,Guangdong,Mainland China,27-04-2020 02:31,1587,8,1542
18867,04/26/2020,Guangxi,Mainland China,27-04-2020 02:31,254,2,252
18868,04/26/2020,Guizhou,Mainland China,27-04-2020 02:31,147,2,145
18869,04/26/2020,Hainan,Mainland China,27-04-2020 02:31,168,6,162
18870,04/26/2020,Hawaii,US,27-04-2020 02:31,606,14,0
18871,04/26/2020,Hebei,Mainland China,27-04-2020 02:31,328,6,318
18872,04/26/2020,Heilongjiang,Mainland China,27-04-2020 02:31,936,13,556
18873,04/26/2020,Henan,Mainland China,27-04-2020 02:31,1276,22,1254
18874,04/26/2020,Hong Kong,Hong Kong,27-04-2020 02:31,1037,4,772
18875,04/26/2020,Hubei,Mainland China,27-04-2020 02:31,68128,4512,63616
18876,04/26/2020,Hunan,Mainland China,27-04-2020 02:31,1019,4,1015
18877,04/26/2020,Idaho,US,27-04-2020 02:31,1897,56,0
18878,04/26/2020,Illinois,US,27-04-2020 02:31,43903,1933,0
18879,04/26/2020,Indiana,US,27-04-2020 02:31,15012,813,0
18880,04/26/2020,Inner Mongolia,Mainland China,27-04-2020 02:31,198,1,129
18881,04/26/2020,Iowa,US,27-04-2020 02:31,5476,118,0
18882,04/26/2020,Isle of Man,UK,27-04-2020 02:31,308,18,247
18883,04/26/2020,Jiangsu,Mainland China,27-04-2020 02:31,653,0,646
18884,04/26/2020,Jiangxi,Mainland China,27-04-2020 02:31,937,1,936
18885,04/26/2020,Jilin,Mainland China,27-04-2020 02:31,110,1,99
18886,04/26/2020,Kansas,US,27-04-2020 02:31,3277,121,0
18887,04/26/2020,Kentucky,US,27-04-2020 02:31,4085,208,0
18888,04/26/2020,Liaoning,Mainland China,27-04-2020 02:31,146,2,143
18889,04/26/2020,Louisiana,US,27-04-2020 02:31,26773,1729,0
18890,04/26/2020,Macau,Macau,27-04-2020 02:31,45,0,31
18891,04/26/2020,Maine,US,27-04-2020 02:31,1015,50,0
18892,04/26/2020,Manitoba,Canada,27-04-2020 02:31,271,6,0
18893,04/26/2020,Martinique,France,27-04-2020 02:31,175,14,77
18894,04/26/2020,Maryland,US,27-04-2020 02:31,18581,910,0
18895,04/26/2020,Massachusetts,US,27-04-2020 02:31,54938,2899,0
18896,04/26/2020,Mayotte,France,27-04-2020 02:31,401,4,144
18897,04/26/2020,Michigan,US,27-04-2020 02:31,37778,3315,0
18898,04/26/2020,Minnesota,US,27-04-2020 02:31,3602,272,0
18899,04/26/2020,Mississippi,US,27-04-2020 02:31,5911,227,0
18900,04/26/2020,Missouri,US,27-04-2020 02:31,7120,283,0
18901,04/26/2020,Montana,US,27-04-2020 02:31,448,14,0
18902,04/26/2020,Montserrat,UK,27-04-2020 02:31,11,1,2
18903,04/26/2020,Nebraska,US,27-04-2020 02:31,3028,56,0
18904,04/26/2020,Nevada,US,27-04-2020 02:31,4734,206,0
18905,04/26/2020,New Brunswick,Canada,27-04-2020 02:31,118,0,0
18906,04/26/2020,New Caledonia,France,27-04-2020 02:31,18,0,17
18907,04/26/2020,New Hampshire,US,27-04-2020 02:31,1864,60,0
18908,04/26/2020,New Jersey,US,27-04-2020 02:31,109038,5938,0
18909,04/26/2020,New Mexico,US,27-04-2020 02:31,2726,99,0
18910,04/26/2020,New South Wales,Australia,27-04-2020 02:31,3002,34,2208
18911,04/26/2020,New York,US,27-04-2020 02:31,288045,22269,0
18912,04/26/2020,Newfoundland and Labrador,Canada,27-04-2020 02:31,258,3,0
18913,04/26/2020,Ningxia,Mainland China,27-04-2020 02:31,75,0,75
18914,04/26/2020,North Carolina,US,27-04-2020 02:31,8997,324,0
18915,04/26/2020,North Dakota,US,27-04-2020 02:31,867,17,0
18916,04/26/2020,Northern Mariana Islands,US,27-04-2020 02:31,14,2,0
18917,04/26/2020,Northern Territory,Australia,27-04-2020 02:31,28,0,23
18918,04/26/2020,Northwest Territories,Canada,27-04-2020 02:31,5,0,0
18919,04/26/2020,Ohio,US,27-04-2020 02:31,1
18920,04/26/2020,Oklahoma,US,27-04-2020 02:31,3254,195,0
18921,04/26/2020,Ontario,Canada,27-04-2020 02:31,15568,960,0
18922,04/26/2020,Oregon,US,27-04-2020 02:31,2311,92,0
18923,04/26/2020,Pennsylvania,US,27-04-2020 02:31,42616,1816,0
18924,04/26/2020,Prince Edward Island,Canada,27-04-2020 02:31,26,0,0
18925,04/26/2020,Puerto Rico,US,27-04-2020 02:31,1371,84,0
18926,04/26/2020,Qinghai,Mainland China,27-04-2020 02:31,18,0,18
18927,04/26/2020,Quebec,Canada,27-04-2020 02:31,24109,1516,0
18928,04/26/2020,Queensland,Australia,27-04-2020 02:31,1030,6,926
18929,04/26/2020,Recovered,Canada,27-04-2020 02:31,0,0,16883
18930,04/26/2020,Recovered,US,27-04-2020 02:31,0,0,106988
18931,04/26/2020,Reunion,France,27-04-2020 02:31,417,0,300
18932,04/26/2020,Rhode Island,US,27-04-2020 02:31,7439,226,0
18933,04/26/2020,Saint Barthelemy,France,27-04-2020 02:31,6,0,6
18934,04/26/2020,Saint Pierre and Miquelon,France,27-04-2020 02:31,1,0,0
18935,04/26/2020,Saskatchewan,Canada,27-04-2020 02:31,353,4,0
18936,04/26/2020,Shaanxi,Mainland China,27-04-2020 02:31,286,3,253
18937,04/26/2020,Shandong,Mainland China,27-04-2020 02:31,787,7,768
18938,04/26/2020,Shanghai,Mainland China,27-04-2020 02:31,642,7,568
18939,04/26/2020,Shanxi,Mainland China,27-04-2020 02:31,197,0,157
18940,04/26/2020,Sichuan,Mainland China,27-04-2020 02:31,561,3,558
18941,04/26/2020,Sint Maarten,Netherlands,27-04-2020 02:31,74,13,33
18942,04/26/2020,South Australia,Australia,27-04-2020 02:31,438,4,411
18943,04/26/2020,South Carolina,US,27-04-2020 02:31,5498,174,0
18944,04/26/2020,South Dakota,US,27-04-2020 02:31,2212,11,0
18945,04/26/2020,St Martin,France,27-04-2020 02:31,38,3,24
18946,04/26/2020,Tasmania,Australia,27-04-2020 02:31,212,11,123
18947,04/26/2020,Tennessee,US,27-04-2020 02:31,9667,181,0
18948,04/26/2020,Texas,US,27-04-2020 02:31,24967,651,0
18949,04/26/2020,Tianjin,Mainland China,27-04-2020 02:31,190,3,182
18950,04/26/2020,Tibet,Mainland China,27-04-2020 02:31,1,0,1
18951,04/26/2020,Turks and Caicos Islands,UK,27-04-2020 02:31,11,1,4
18952,04/26/2020,Utah,US,27-04-2020 02:31,4123,41,0
18953,04/26/2020,Vermont,US,27-04-2020 02:31,851,46,0
18954,04/26/2020,Victoria,Australia,27-04-2020 02:31,1349,17,1265
18955,04/26/2020,Virgin Islands,US,27-04-2020 02:31,57,4,0
18956,04/26/2020,Virginia,US,27-04-2020 02:31,12970,449,0
18957,04/26/2020,Washington,US,27-04-2020 02:31,13521,749,0
18958,04/26/2020,West Virginia,US,27-04-2020 02:31,1055,34,0
18959,04/26/2020,Western Australia,Australia,27-04-2020 02:31,549,8,486
18960,04/26/2020,Wisconsin,US,27-04-2020 02:31,5912,272,0
18961,04/26/2020,Wyoming,US,27-04-2020 02:31,502,7,0
18962,04/26/2020,Xinjiang,Mainland China,27-04-2020 02:31,76,3,73
18963,04/26/2020,Yukon,Canada,27-04-2020 02:31,11,0,0
18964,04/26/2020,Yunnan,Mainland China,27-04-2020 02:31,185,2,181
18965,04/26/2020,Zhejiang,Mainland China,27-04-2020 02:31,1268,1,1258
18966,04/27/2020,,Afghanistan,28-04-2020 02:31,1703,57,220
18967,04/27/2020,,Albania,28-04-2020 02:31,736,28,422
18968,04/27/2020,,Algeria,28-04-2020 02:31,3517,432,1558
18969,04/27/2020,,Andorra,28-04-2020 02:31,743,40,385
18970,04/27/2020,,Angola,28-04-2020 02:31,27,2,6
18971,04/27/2020,,Antigua and Barbuda,28-04-2020 02:31,24,3,11
18972,04/27/2020,,Argentina,28-04-2020 02:31,4003,197,1140
18973,04/27/2020,,Armenia,28-04-2020 02:31,1808,29,848
18974,04/27/2020,,Austria,28-04-2020 02:31,15274,549,12362
18975,04/27/2020,,Azerbaijan,28-04-2020 02:31,1678,22,1162
18976,04/27/2020,,Bahamas,28-04-2020 02:31,80,11,22
18977,04/27/2020,,Bahrain,28-04-2020 02:31,2723,8,1218
18978,04/27/2020,,Bangladesh,28-04-2020 02:31,5913,152,131
18979,04/27/2020,,Barbados,28-04-2020 02:31,80,6,39
18980,04/27/2020,,Belarus,28-04-2020 02:31,11289,75,1740
18981,04/27/2020,,Belgium,28-04-2020 02:31,46687,7207,10878
18982,04/27/2020,,Belize,28-04-2020 02:31,18,2,6
18983,04/27/2020,,Benin,28-04-2020 02:31,64,1,33
18984,04/27/2020,,Bhutan,28-04-2020 02:31,7,0,4
18985,04/27/2020,,Bolivia,28-04-2020 02:31,1014,53,98
18986,04/27/2020,,Bosnia and Herzegovina,28-04-2020 02:31,1565,60,659
18987,04/27/2020,,Botswana,28-04-2020 02:31,22,1,0
18988,04/27/2020,,Brazil,28-04-2020 02:31,67446,4603,31142
18989,04/27/2020,,Brunei,28-04-2020 02:31,138,1,124
18990,04/27/2020,,Bulgaria,28-04-2020 02:31,1363,58,206
18991,04/27/2020,,Burkina Faso,28-04-2020 02:31,635,42,469
18992,04/27/2020,,Burma,28-04-2020 02:31,146,5,16
18993,04/27/2020,,Burundi,28-04-2020 02:31,11,1,4
18994,04/27/2020,,Cabo Verde,28-04-2020 02:31,109,1,1
18995,04/27/2020,,Cambodia,28-04-2020 02:31,122,0,119
18996,04/27/2020,,Cameroon,28-04-2020 02:31,1705,58,805
18997,04/27/2020,,Central African Republic,28-04-2020 02:31,19,0,10
18998,04/27/2020,,Chad,28-04-2020 02:31,46,0,15
18999,04/27/2020,,Chile,28-04-2020 02:31,13813,198,7327
19000,04/27/2020,,Colombia,28-04-2020 02:31,5597,253,1210
19001,04/27/2020,,Congo (Brazzaville),28-04-2020 02:31,200,6,19
19002,04/27/2020,,Congo (Kinshasa),28-04-2020 02:31,459,28,50
19003,04/27/2020,,Costa Rica,28-04-2020 02:31,697,6,287
19004,04/27/2020,,Croatia,28-04-2020 02:31,2039,59,1166
19005,04/27/2020,,Cuba,28-04-2020 02:31,1389,56,525
19006,04/27/2020,,Cyprus,28-04-2020 02:31,822,15,148
19007,04/27/2020,,Czech Republic,28-04-2020 02:31,7445,223,2826
19008,04/27/2020,,Denmark,28-04-2020 02:31,8698,427,5959
19009,04/27/2020,,Diamond Princess,28-04-2020 02:31,712,13,645
19010,04/27/2020,,Djibouti,28-04-2020 02:31,1035,2,477
19011,04/27/2020,,Dominica,28-04-2020 02:31,16,0,13
19012,04/27/2020,,Dominican Republic,28-04-2020 02:31,6293,282,993
19013,04/27/2020,,Ecuador,28-04-2020 02:31,23240,663,1557
19014,04/27/2020,,Egypt,28-04-2020 02:31,4782,337,1236
19015,04/27/2020,,El Salvador,28-04-2020 02:31,323,8,89
19016,04/27/2020,,Equatorial Guinea,28-04-2020 02:31,258,1,9
19017,04/27/2020,,Eritrea,28-04-2020 02:31,39,0,13
19018,04/27/2020,,Estonia,28-04-2020 02:31,1647,50,233
19019,04/27/2020,,Eswatini,28-04-2020 02:31,65,1,10
19020,04/27/2020,,Ethiopia,28-04-2020 02:31,124,3,50
19021,04/27/2020,,Fiji,28-04-2020 02:31,18,0,12
19022,04/27/2020,,Finland,28-04-2020 02:31,4695,193,2500
19023,04/27/2020,,France,28-04-2020 02:31,164589,23293,45513
19024,04/27/2020,,Gabon,28-04-2020 02:31,211,3,43
19025,04/27/2020,,Gambia,28-04-2020 02:31,10,1,8
19026,04/27/2020,,Georgia,28-04-2020 02:31,497,6,156
19027,04/27/2020,,Germany,28-04-2020 02:31,158758,6126,114500
19028,04/27/2020,,Ghana,28-04-2020 02:31,1550,11,155
19029,04/27/2020,,Greece,28-04-2020 02:31,2534,136,577
19030,04/27/2020,,Grenada,28-04-2020 02:31,18,0,7
19031,04/27/2020,,Guatemala,28-04-2020 02:31,530,15,49
19032,04/27/2020,,Guinea,28-04-2020 02:31,1163,7,246
19033,04/27/2020,,Guinea-Bissau,28-04-2020 02:31,73,1,18
19034,04/27/2020,,Guyana,28-04-2020 02:31,74,8,15
19035,04/27/2020,,Haiti,28-04-2020 02:31,76,6,8
19036,04/27/2020,,Holy See,28-04-2020 02:31,9,0,2
19037,04/27/2020,,Honduras,28-04-2020 02:31,661,61,79
19038,04/27/2020,,Hungary,28-04-2020 02:31,2583,280,498
19039,04/27/2020,,Iceland,28-04-2020 02:31,1792,10,1624
19040,04/27/2020,,India,28-04-2020 02:31,29451,939,7137
19041,04/27/2020,,Indonesia,28-04-2020 02:31,9096,765,1151
19042,04/27/2020,,Iran,28-04-2020 02:31,91472,5806,70933
19043,04/27/2020,,Iraq,28-04-2020 02:31,1847,88,1286
19044,04/27/2020,,Ireland,28-04-2020 02:31,19648,1102,9233
19045,04/27/2020,,Israel,28-04-2020 02:31,15555,204,7200
19046,04/27/2020,,Italy,28-04-2020 02:31,199414,26977,66624
19047,04/27/2020,,Ivory Coast,28-04-2020 02:31,1164,14,499
19048,04/27/2020,,Jamaica,28-04-2020 02:31,364,7,29
19049,04/27/2020,,Japan,28-04-2020 02:31,14153,385,1899
19050,04/27/2020,,Jordan,28-04-2020 02:31,449,7,342
19051,04/27/2020,,Kazakhstan,28-04-2020 02:31,2835,25,720
19052,04/27/2020,,Kenya,28-04-2020 02:31,363,14,114
19053,04/27/2020,,Kosovo,28-04-2020 02:31,510,12,93
19054,04/27/2020,,Kuwait,28-04-2020 02:31,3288,22,1012
19055,04/27/2020,,Kyrgyzstan,28-04-2020 02:31,695,8,395
19056,04/27/2020,,Laos,28-04-2020 02:31,19,0,7
19057,04/27/2020,,Latvia,28-04-2020 02:31,818,13,267
